,소재지전체주소,소재지,x,y
686,부산광역시 부산진구 부전동 486-22번지 ,부산광역시 부산진구 부전동 486-22번지 ,129.0574733,35.15822245
687,부산광역시 부산진구 부전동 519-25번지 ,부산광역시 부산진구 부전동 519-25번지 ,129.0564297,35.15512576
688,부산광역시 부산진구 부전동 521-23번지 (지하1층) ,부산광역시 부산진구 부전동 521-23번지 ,129.0573419,35.15352782
689,부산광역시 부산진구 부전동 521-10번지 8층 ,부산광역시 부산진구 부전동 521-10번지 8층 ,129.0575339,35.15400398
690,부산광역시 부산진구 부전동 525-17번지 지하1층 ,부산광역시 부산진구 부전동 525-17번지 지하1층 ,129.0556785,35.15370386
691,부산광역시 부산진구 부전동 475-1번지 ,부산광역시 부산진구 부전동 475-1번지 ,129.0574813,35.1583665
692,부산광역시 부산진구 부전동 351-15번지 지하1층 ,부산광역시 부산진구 부전동 351-15번지 지하1층 ,129.0582876,35.16057687
693,부산광역시 부산진구 부암동 15-23번지 ,부산광역시 부산진구 부암동 15-23번지 ,129.051302,35.16800563
694,부산광역시 부산진구 범천동 870-21번지 ,부산광역시 부산진구 범천동 870-21번지 ,129.0585,35.14740547
695,부산광역시 부산진구 부전동 241-38번지 ,부산광역시 부산진구 부전동 241-38번지 ,129.0586906,35.1542763
696,부산광역시 부산진구 부전동 263-11번지 ,부산광역시 부산진구 부전동 263-11번지 ,129.059059,35.15983562
697,부산광역시 부산진구 부전동 519-56번지 ,부산광역시 부산진구 부전동 519-56번지 ,129.0557978,35.15512928
698,부산광역시 부산진구 양정동 389-9번지 ,부산광역시 부산진구 양정동 389-9번지 ,129.0691587,35.17213191
699,부산광역시 부산진구 부전동 172-1번지 ,부산광역시 부산진구 부전동 172-1번지 ,129.0615747,35.1548184
700,부산광역시 부산진구 부전동 517-62번지 지하1층 ,부산광역시 부산진구 부전동 517-62번지 지하1층 ,129.0576103,35.15460105
701,부산광역시 부산진구 부전동 516-6번지 지하1층 ,부산광역시 부산진구 부전동 516-6번지 지하1층 ,129.0562248,35.15552935
702,부산광역시 부산진구 부전동 521-23번지 ,부산광역시 부산진구 부전동 521-23번지 ,129.0573419,35.15352782
703,부산광역시 부산진구 부전동 403-1번지 (지하1층) ,부산광역시 부산진구 부전동 403-1번지 ,129.0557928,35.16103378
704,부산광역시 부산진구 부전동 516-6번지 ,부산광역시 부산진구 부전동 516-6번지 ,129.0562248,35.15552935
705,부산광역시 부산진구 범천동 854-14번지 ,부산광역시 부산진구 범천동 854-14번지 ,129.0608781,35.147037
706,부산광역시 부산진구 부전동 521-19번지 지하1층 ,부산광역시 부산진구 부전동 521-19번지 지하1층 ,129.0571919,35.15367095
707,부산광역시 부산진구 부전동 264-3번지 ,부산광역시 부산진구 부전동 264-3번지 ,129.058453,35.16034696
708,부산광역시 부산진구 전포동 635-13번지 ,부산광역시 부산진구 전포동 635-13번지 ,129.0646682,35.16051511
709,부산광역시 부산진구 부전동 517-55번지 지상3층 ,부산광역시 부산진구 부전동 517-55번지 지상3층 ,129.0575039,35.154556
710,부산광역시 부산진구 부전동 524-7번지 3층 ,부산광역시 부산진구 부전동 524-7번지 3층 ,129.0566018,35.15429016
711,부산광역시 부산진구 부암동 133-42번지 (1층) ,부산광역시 부산진구 부암동 133-42번지 ,129.0506588,35.16005024
712,부산광역시 부산진구 범천동 1298-100번지 ,부산광역시 부산진구 범천동 1298-100번지 ,129.0557509,35.14245249
713,부산광역시 부산진구 부전동 485-2번지 ,부산광역시 부산진구 부전동 485-2번지 ,129.0561997,35.15819362
714,부산광역시 부산진구 부전동 400-7번지 ,부산광역시 부산진구 부전동 400-7번지 ,129.0565114,35.16011321
715,부산광역시 부산진구 범천동 886-2번지 ,부산광역시 부산진구 범천동 886-2번지 ,129.0590242,35.14347829
716,부산광역시 부산진구 전포동 635-13번지 ,부산광역시 부산진구 전포동 635-13번지 ,129.0646682,35.16051511
717,부산광역시 부산진구 부전동 475-4번지 ,부산광역시 부산진구 부전동 475-4번지 ,129.0572185,35.15856201
718,부산광역시 부산진구 부전동 515-8번지 ,부산광역시 부산진구 부전동 515-8번지 ,129.0555996,35.15492718
719,부산광역시 부산진구 부전동 475-22번지 ,부산광역시 부산진구 부전동 475-22번지 ,129.0570533,35.1586261
720,부산광역시 부산진구 부전동 524-9번지 지상2층 ,부산광역시 부산진구 부전동 524-9번지 지상2층 ,129.0564668,35.1543321
721,부산광역시 부산진구 부전동 474-78번지 ,부산광역시 부산진구 부전동 474-78번지 ,129.0557476,35.15976211
722,부산광역시 부산진구 양정동 389-9번지 ,부산광역시 부산진구 양정동 389-9번지 ,129.0691587,35.17213191
723,부산광역시 부산진구 부전동 522-12번지 (지하1층) ,부산광역시 부산진구 부전동 522-12번지 ,129.0575959,35.15228351
724,부산광역시 부산진구 부전동 522-10번지 지하1층 ,부산광역시 부산진구 부전동 522-10번지 지하1층 ,129.0575946,35.15240609
725,부산광역시 부산진구 부전동 233-6번지 지하1층 ,부산광역시 부산진구 부전동 233-6번지 지하1층 ,129.0581173,35.15312174
726,부산광역시 부산진구 부전동 474-8번지 46 ,부산광역시 부산진구 부전동 474-8번지 46 ,129.0559559,35.15879613
727,부산광역시 부산진구 부전동 263-25번지 ,부산광역시 부산진구 부전동 263-25번지 ,129.0595186,35.15961152
728,부산광역시 부산진구 부전동 520-7번지 ,부산광역시 부산진구 부전동 520-7번지 ,129.05682,35.15476227
729,부산광역시 부산진구 부전동 405-18번지 ,부산광역시 부산진구 부전동 405-18번지 ,129.0552552,35.16112581
730,부산광역시 부산진구 부전동 475-2번지 ,부산광역시 부산진구 부전동 475-2번지 ,129.0574748,35.15845673
731,부산광역시 부산진구 부전동 242-4번지 ,부산광역시 부산진구 부전동 242-4번지 ,129.057994,35.154896
732,부산광역시 부산진구 부전동 474-129번지 ,부산광역시 부산진구 부전동 474-129번지 ,129.0568139,35.15887888
733,부산광역시 부산진구 전포동 635-1번지 ,부산광역시 부산진구 전포동 635-1번지 ,129.0644887,35.1605362
734,부산광역시 부산진구 전포동 192-13번지 ,부산광역시 부산진구 전포동 192-13번지 ,129.0663769,35.15987318
735,부산광역시 부산진구 부전동 172-5번지 8층 ,부산광역시 부산진구 부전동 172-5번지 8층 ,129.0609139,35.15472151
736,부산광역시 부산진구 개금동 171-42번지 ,부산광역시 부산진구 개금동 171-42번지 ,129.0248928,35.15241654
737,부산광역시 부산진구 부전동 515-52번지 ,부산광역시 부산진구 부전동 515-52번지 ,129.0554707,35.1550375
738,부산광역시 부산진구 부전동 260-58번지 ,부산광역시 부산진구 부전동 260-58번지 ,129.0593471,35.15907734
739,부산광역시 부산진구 부전동 396-8번지 ,부산광역시 부산진구 부전동 396-8번지 ,129.0577669,35.15977107
740,부산광역시 부산진구 부전동 168-182번지 ,부산광역시 부산진구 부전동 168-182번지 ,129.0600499,35.15544272
741,부산광역시 부산진구 부전동 219-2번지 지하1층 ,부산광역시 부산진구 부전동 219-2번지 지하1층 ,129.0614474,35.15429429
742,부산광역시 부산진구 부암동 15-22번지 ,부산광역시 부산진구 부암동 15-22번지 ,129.0511119,35.1681278
743,부산광역시 부산진구 부전동 403-8번지 ,부산광역시 부산진구 부전동 403-8번지 ,129.0558052,35.16082811
744,부산광역시 부산진구 부전동 469-16번지 ,부산광역시 부산진구 부전동 469-16번지 ,129.0549323,35.15875943
745,부산광역시 부산진구 부전동 263-26번지 ,부산광역시 부산진구 부전동 263-26번지 ,129.0594324,35.15950124
746,부산광역시 부산진구 부전동 401-10번지 외1(지하1층) ,부산광역시 부산진구 부전동 401-10번지 외1,129.0561999,35.16081419
747,"부산광역시 부산진구 부전동 400-8번지 ,11(지하1층) ","부산광역시 부산진구 부전동 400-8번지 ,11",129.0562743,35.16011002
748,부산광역시 부산진구 부전동 517-31번지 ,부산광역시 부산진구 부전동 517-31번지 ,129.0573183,35.15503136
749,부산광역시 부산진구 부전동 485-2번지 ,부산광역시 부산진구 부전동 485-2번지 ,129.0561997,35.15819362
750,부산광역시 부산진구 부전동 347-27번지 (지하1층) ,부산광역시 부산진구 부전동 347-27번지 ,129.0583193,35.16096203
751,부산광역시 부산진구 부전동 524-46번지 지하1층 ,부산광역시 부산진구 부전동 524-46번지 지하1층 ,129.0564823,35.15389928
752,부산광역시 부산진구 부전동 524-46번지 외45.60 ,부산광역시 부산진구 부전동 524-46번지 외45.60 ,129.0564823,35.15389928
753,부산광역시 부산진구 부전동 524-7번지 (지하1층) ,부산광역시 부산진구 부전동 524-7번지 ,129.0566018,35.15429016
754,부산광역시 부산진구 부전동 524-2번지 지상2층 ,부산광역시 부산진구 부전동 524-2번지 지상2층 ,129.0563082,35.15430956
755,부산광역시 부산진구 부암동 133-41번지 ,부산광역시 부산진구 부암동 133-41번지 ,129.0505662,35.16003018
756,부산광역시 부산진구 양정동 336-23번지 ,부산광역시 부산진구 양정동 336-23번지 ,129.0718563,35.17290764
757,부산광역시 부산진구 부전동 522-44번지 ,부산광역시 부산진구 부전동 522-44번지 ,129.0573191,35.15331914
758,부산광역시 부산진구 부전동 122-24번지 ,부산광역시 부산진구 부전동 122-24번지 ,129.0610493,35.15886816
759,부산광역시 부산진구 부전동 522-44번지 지하1층 ,부산광역시 부산진구 부전동 522-44번지 지하1층 ,129.0573191,35.15331914
760,부산광역시 부산진구 연지동 193-11번지 ,부산광역시 부산진구 연지동 193-11번지 ,129.0523135,35.17017651
761,부산광역시 부산진구 부전동 396-3번지 ,부산광역시 부산진구 부전동 396-3번지 ,129.0573573,35.16023942
762,부산광역시 부산진구 부전동 523-1번지 지상2층 ,부산광역시 부산진구 부전동 523-1번지 지상2층 ,129.0566902,35.15274587
763,부산광역시 부산진구 범천동 845-1번지 (2층) ,부산광역시 부산진구 범천동 845-1번지 ,129.061257,35.14361695
764,부산광역시 부산진구 부전동 525-2번지 지하1층 ,부산광역시 부산진구 부전동 525-2번지 지하1층 ,129.0556326,35.15379836
765,부산광역시 부산진구 부전동 515-71번지 (지하1층) ,부산광역시 부산진구 부전동 515-71번지 ,129.0556725,35.15485745
766,부산광역시 부산진구 범천동 847-8번지 (1층) ,부산광역시 부산진구 범천동 847-8번지 ,129.0598681,35.14387848
767,부산광역시 부산진구 개금동 171-30번지 ,부산광역시 부산진구 개금동 171-30번지 ,129.0249358,35.15273303
768,부산광역시 부산진구 부전동 519-14번지 지상2층 ,부산광역시 부산진구 부전동 519-14번지 지상2층 ,129.0570903,35.15503884
769,"부산광역시 부산진구 부전동 477-28번지 ,29 ","부산광역시 부산진구 부전동 477-28번지 ,29 ",129.0563617,35.15834947
770,부산광역시 부산진구 부전동 477-22번지 (지하1층) ,부산광역시 부산진구 부전동 477-22번지 ,129.0564207,35.15842777
771,부산광역시 부산진구 부전동 521-24번지 ,부산광역시 부산진구 부전동 521-24번지 ,129.0571927,35.15352675
772,부산광역시 부산진구 부전동 521-24번지 (지하1층) ,부산광역시 부산진구 부전동 521-24번지 ,129.0571927,35.15352675
773,부산광역시 부산진구 부전동 521-25번지 지상2층 ,부산광역시 부산진구 부전동 521-25번지 지상2층 ,129.0570435,35.15352929
774,부산광역시 부산진구 부전동 521-24번지 ,부산광역시 부산진구 부전동 521-24번지 ,129.0571927,35.15352675
775,부산광역시 부산진구 부전동 467-13번지 ,부산광역시 부산진구 부전동 467-13번지 ,129.0550653,35.15828857
776,부산광역시 부산진구 부전동 523-1번지 ,부산광역시 부산진구 부전동 523-1번지 ,129.0566902,35.15274587
777,부산광역시 부산진구 부전동 523-1번지 지상3층 ,부산광역시 부산진구 부전동 523-1번지 지상3층 ,129.0566902,35.15274587
778,부산광역시 부산진구 부전동 398-4번지 ,부산광역시 부산진구 부전동 398-4번지 ,129.0565376,35.15958288
779,부산광역시 부산진구 부전동 475-12번지 ,부산광역시 부산진구 부전동 475-12번지 ,129.0566627,35.15862552
780,부산광역시 부산진구 부전동 475-4번지 ,부산광역시 부산진구 부전동 475-4번지 ,129.0572185,35.15856201
781,부산광역시 부산진구 부전동 515-71번지 지상1층 ,부산광역시 부산진구 부전동 515-71번지 지상1층 ,129.0556725,35.15485745
782,부산광역시 부산진구 부전동 521-25번지 ,부산광역시 부산진구 부전동 521-25번지 ,129.0570435,35.15352929
783,부산광역시 부산진구 부전동 395-2번지 ,부산광역시 부산진구 부전동 395-2번지 ,129.0580589,35.16020948
784,부산광역시 부산진구 부전동 223-2번지 지하1층 ,부산광역시 부산진구 부전동 223-2번지 지하1층 ,129.0618704,35.15401314
785,부산광역시 부산진구 부전동 142-13번지 ,부산광역시 부산진구 부전동 142-13번지 ,129.0607776,35.15801487
786,부산광역시 부산진구 부전동 474-2번지 외4필지 ,부산광역시 부산진구 부전동 474-2번지 외4필지 ,129.0561273,35.15932671
787,부산광역시 부산진구 부전동 474-2번지 (지하1층) ,부산광역시 부산진구 부전동 474-2번지 ,129.0561273,35.15932671
788,부산광역시 부산진구 부전동 515-19번지 (2층 일부) ,부산광역시 부산진구 부전동 515-19번지 ,129.0549956,35.1556944
789,부산광역시 부산진구 부전동 395-1번지 (2층) ,부산광역시 부산진구 부전동 395-1번지 ,129.0580703,35.16031382
790,부산광역시 부산진구 전포동 635-9번지 (지하1층) ,부산광역시 부산진구 전포동 635-9번지 ,129.0646523,35.16040725
791,부산광역시 부산진구 개금동 177-133번지 (지하1층) ,부산광역시 부산진구 개금동 177-133번지 ,129.0227782,35.15191838
792,부산광역시 부산진구 부전동 516-71번지 (지하1층) ,부산광역시 부산진구 부전동 516-71번지 ,129.0558416,35.15547458
